COM5,1,1685091802.1108096,CSI_DATA,STA,94:B9:7E:DA:29:A1,-43,11,1,4,1,1,1,0,0,0,0,-91,0,6,1,42031400,0,110,0,0,42.2285,384,[110 96 6 0 0 0 0 0 0 0 0 0 15 23 13 22 13 23 11 23 11 24 10 22 9 23 9 22 9 23 8 22 8 22 8 22 6 22 6 22 6 20 7 22 6 19 5 20 5 18 6 18 5 18 6 18 5 18 6 17 6 18 6 16 0 0 7 17 8 16 7 15 7 15 7 14 7 14 8 14 8 13 8 14 8 13 8 13 8 13 9 12 9 11 9 12 9 11 11 11 9 10 10 10 10 9 10 10 10 10 11 10 10 9 10 10 10 9 0 0 0 0 0 0 0 0 0 0 ]
COM5,1,1685091802.612259,CSI_DATA,STA,94:B9:7E:DA:29:A1,-44,11,1,4,1,1,1,0,0,0,0,-91,0,6,1,42531508,0,110,0,0,42.7286,384,[110 96 6 0 0 0 0 0 0 0 0 0 -26 1 -26 0 -25 0 -25 -2 -25 -2 -24 -3 -24 -4 -25 -4 -24 -5 -23 -5 -23 -4 -24 -5 -22 -5 -21 -5 -21 -5 -22 -5 -20 -5 -20 -5 -19 -5 -19 -5 -19 -5 -19 -5 -18 -5 -17 -4 -18 -3 -18 -3 0 0 -18 -3 -17 -2 -17 -3 -17 -1 -16 -1 -16 -2 -16 -1 -16 -1 -16 -1 -15 0 -15 0 -15 0 -15 1 -14 1 -15 1 -14 2 -15 2 -14 3 -14 2 -14 2 -14 2 -14 3 -14 3 -14 4 -14 4 -13 3 0 0 0 0 0 0 0 0 0 0 ]
COM5,1,1685091803.1127355,CSI_DATA,STA,94:B9:7E:DA:29:A1,-44,11,1,4,1,1,1,0,0,0,0,-91,0,6,1,43032165,0,110,0,0,43.2293,384,[110 96 6 0 0 0 0 0 0 0 0 0 -27 -12 -27 -12 -26 -13 -26 -14 -25 -14 -24 -14 -24 -14 -23 -15 -23 -15 -22 -16 -22 -17 -20 -16 -21 -16 -20 -16 -19 -15 -20 -15 -18 -15 -18 -14 -17 -14 -17 -13 -17 -13 -18 -13 -17 -13 -16 -12 -17 -13 -16 -12 0 0 -16 -11 -17 -10 -16 -9 -17 -9 -15 -9 -17 -8 -17 -9 -16 -7 -17 -7 -16 -7 -17 -6 -16 -6 -16 -6 -16 -5 -16 -5 -16 -5 -16 -5 -16 -3 -16 -3 -16 -3 -16 -4 -16 -3 -16 -3 -16 -2 -16 -3 -15 -2 0 0 0 0 0 0 0 0 0 0 ]
COM5,1,1685091803.6280951,CSI_DATA,STA,94:B9:7E:DA:29:A1,-40,11,0,0,0,0,0,0,0,0,0,-91,0,6,1,43548207,0,110,0,0,43.7455,128,[110 96 6 0 0 0 0 0 0 0 0 0 -19 9 -19 9 -20 9 -20 8 -20 7 -19 6 -19 7 -19 5 -19 6 -19 5 -18 5 -18 4 -17 4 -17 4 -16 4 -17 5 -15 4 -15 4 -15 4 -14 4 -14 4 -14 4 -13 3 -13 4 -13 4 -13 5 0 0 -12 5 -12 5 -11 5 -11 5 -10 5 -10 6 -10 6 -10 5 -10 6 -10 5 -9 6 -8 6 -8 6 -8 6 -8 6 -8 6 -8 6 -7 7 -7 6 -7 7 -7 6 -7 7 -7 6 -6 7 -6 6 -6 6 0 0 0 0 0 0 0 0 0 0 ]
COM5,1,1685091804.1277854,CSI_DATA,STA,94:B9:7E:DA:29:A1,-42,11,0,0,0,0,0,0,0,0,0,-91,0,6,1,44046842,0,110,0,0,44.2441,128,[110 96 6 0 0 0 0 0 0 0 0 0 -15 -28 -13 -27 -14 -29 -13 -27 -13 -28 -10 -26 -10 -26 -9 -26 -10 -27 -8 -26 -9 -25 -8 -25 -8 -25 -8 -24 -8 -22 -9 -23 -7 -21 -8 -21 -7 -19 -8 -19 -7 -19 -8 -19 -8 -18 -8 -17 -9 -18 -8 -17 0 0 -9 -15 -9 -15 -9 -14 -10 -14 -9 -13 -10 -12 -10 -13 -9 -12 -10 -11 -10 -12 -11 -11 -10 -10 -11 -10 -10 -10 -10 -9 -11 -8 -11 -8 -10 -8 -10 -7 -10 -7 -10 -7 -11 -7 -10 -7 -10 -6 -10 -6 -10 -6 0 0 0 0 0 0 0 0 0 0 ]
COM5,1,1685091804.6186538,CSI_DATA,STA,94:B9:7E:DA:29:A1,-44,11,1,2,1,1,1,0,0,0,0,-91,0,6,1,44538470,0,110,0,0,44.7356,384,[110 96 6 0 0 0 0 0 0 0 0 0 -17 -27 -15 -25 -15 -26 -13 -26 -12 -27 -12 -25 -11 -26 -11 -25 -10 -25 -9 -25 -9 -26 -8 -25 -8 -25 -8 -24 -7 -22 -9 -23 -7 -21 -7 -21 -7 -19 -7 -20 -7 -20 -8 -20 -7 -20 -7 -19 -7 -19 -8 -18 0 0 -8 -17 -9 -17 -8 -15 -9 -16 -8 -15 -9 -15 -9 -16 -10 -14 -10 -14 -10 -13 -10 -13 -10 -13 -10 -12 -10 -11 -10 -13 -11 -11 -12 -12 -10 -10 -10 -10 -11 -9 -11 -10 -11 -9 -11 -10 -12 -8 -11 -10 -11 -9 0 0 0 0 0 0 0 0 0 0 ]
COM5,1,1685091805.1129043,CSI_DATA,STA,94:B9:7E:DA:29:A1,-45,11,1,4,1,1,1,0,0,0,0,-91,0,6,1,45033010,0,110,0,0,45.2302,384,[110 96 6 0 0 0 0 0 0 0 0 0 20 22 19 22 19 22 17 23 18 23 16 22 15 23 15 22 14 22 14 22 13 22 13 23 12 21 13 21 11 21 12 21 11 19 12 18 11 17 11 17 11 17 11 16 10 16 11 15 11 16 11 14 0 0 11 14 12 13 10 13 12 12 10 11 11 10 11 11 12 10 12 9 12 8 12 9 11 9 12 8 12 7 12 7 12 7 13 6 12 5 12 6 12 5 11 5 12 5 12 5 12 4 12 4 11 4 0 0 0 0 0 0 0 0 0 0 ]
COM5,1,1685091805.6098607,CSI_DATA,STA,94:B9:7E:DA:29:A1,-44,11,1,4,1,1,1,0,0,0,0,-91,0,6,1,45530708,0,110,0,0,45.7279,384,[110 96 6 0 0 0 0 0 0 0 0 0 22 16 21 16 22 16 20 18 21 17 18 17 18 18 17 17 17 18 16 18 16 19 16 19 15 18 15 18 14 17 15 17 13 16 14 16 13 15 13 15 13 15 13 15 13 14 12 13 13 14 13 12 0 0 13 12 13 12 13 11 13 11 12 10 13 9 12 9 13 8 13 9 13 8 13 7 13 7 13 7 13 6 14 5 13 5 14 5 13 5 12 5 13 4 13 4 13 5 13 4 13 3 13 3 12 3 0 0 0 0 0 0 0 0 0 0 ]
COM5,1,1685091806.1195877,CSI_DATA,STA,94:B9:7E:DA:29:A1,-45,11,1,4,1,1,1,0,0,0,0,-91,0,6,1,46040401,0,110,0,0,46.2376,384,[110 96 6 0 0 0 0 0 0 0 0 0 -23 15 -23 13 -24 13 -24 12 -24 12 -23 11 -24 10 -23 9 -23 9 -23 9 -23 8 -23 8 -22 8 -21 8 -20 7 -21 8 -20 7 -20 7 -18 7 -19 6 -19 7 -18 6 -18 6 -17 6 -17 7 -16 7 0 0 -15 7 -15 8 -14 7 -14 8 -14 7 -13 8 -13 8 -12 8 -12 9 -12 9 -12 9 -11 9 -11 9 -10 9 -10 9 -10 10 -10 9 -9 9 -9 10 -8 10 -9 9 -8 10 -9 10 -7 10 -7 10 -7 10 0 0 0 0 0 0 0 0 0 0 ]
COM5,1,1685091806.6097038,CSI_DATA,STA,94:B9:7E:DA:29:A1,-40,11,0,0,0,0,0,0,0,0,0,-91,0,6,1,46530940,0,110,0,0,46.7282,128,[110 96 6 0 0 0 0 0 0 0 0 0 7 28 6 27 6 28 6 27 4 27 3 25 3 26 2 25 2 25 1 25 1 25 1 25 1 24 1 23 1 21 2 23 1 20 1 20 1 19 1 19 1 19 2 18 1 17 2 18 3 18 3 17 0 0 4 16 4 15 4 15 5 14 4 13 5 13 5 13 5 12 5 13 4 13 5 13 5 12 6 10 6 11 6 11 7 10 7 10 7 10 6 9 6 9 6 8 6 9 7 9 7 8 8 6 7 8 0 0 0 0 0 0 0 0 0 0 ]
